,NPD_LTR_nps,clean_cabin_nps,app_nps,stress_level_nps,deplaning_nps,clean_airport_nps,cabin_nps,seat_comfort_nps,boarding_nps,checkin_nps,value_nps,ontime_arrival_nps,ife_nps,fa_interaction_nps,res_care_nps,airport_emp_nps,wifi_nps,food_bev_nps,clean_lav_nps,srvfail_recovery_nps,bag_speed_nps,n_srvy,max_chkd_bags,avg_chkd_bags,std_chkd_bags,mode_chkd_bags,pct_ckin_ksk,pct_ckin_onln,pct_ckin_mobl,pct_rbkd,pct_cntn,num_cls_upgrd,pct_cabin_basic,pct_cabin_main,pct_cabin_cmfrt,pct_cabin_first,pct_loyalty_base,pct_loyalty_slvr,pct_loyalty_gld,pct_loyalty_pltnm,pct_loyalty_dmnd,pct_type_corp,pct_type_bsns,pct_type_leis,pct_type_hvl,pct_amex_srvy,min_adv_pur_days,max_adv_pur_days,avg_adv_pur_days,std_adv_pur_days,max_stay_days,avg_stay_days,std_stay_days,pct_round_trip,num_intntnl,min_gross_rev,max_gross_rev,avg_gross_rev,std_gross_rev,n_flights,min_dstnc,max_dstnc,avg_dstnc,std_dstnc,min_otps,max_otps,avg_otps,std_otps,pct_dprt_ontime,pct_arr_ontime,min_pax,max_pax,avg_pax,std_pax,pct_ac_eqpd_bfr_flght,min_load_factor,max_load_factor,avg_load_factor,std_load_factor,pct_ac_type_321,pct_ac_type_739,pct_ac_type_320,pct_ac_type_738,pct_ac_type_717,pct_ac_type_75D,pct_ac_type_319,pct_ac_type_75Y,pct_ac_type_32W,pct_ac_type_221,pct_ac_type_764,pct_ac_type_76Z,pct_ac_type_75H,pct_ac_type_75S,pct_ac_type_333,pct_ac_type_75G,pct_ac_type_332,pct_ac_type_223,pct_dprt_ap_atl,pct_dprt_ap_dtw,pct_dprt_ap_msp,pct_dprt_ap_jfk,pct_dprt_ap_slc,pct_dprt_ap_lax,pct_dprt_ap_mco,pct_dprt_ap_lga,pct_dprt_ap_sea,pct_dprt_ap_rsw,pct_arr_ap_atl,pct_arr_ap_msp,pct_arr_ap_slc,pct_arr_ap_dtw,pct_arr_ap_lax,pct_arr_ap_mco,pct_arr_ap_sea,pct_arr_ap_jfk,pct_arr_ap_las,pct_arr_ap_tpa
2021-04-03,0.5945945945945946,0.4250720461095101,0.3773584905660377,0.1138328530259366,0.4072463768115942,0.3888091822094691,0.3294964028776978,0.0774748923959827,0.45480631276901,0.4318507890961262,0.048600883652429996,0.5720461095100865,0.1137614678899082,0.4149855907780979,0.1646586345381526,0.4719424460431655,-0.1264367816091954,-0.5072,0.21875,-0.7228915662650602,0.3333333333333333,703.0,4.0,0.8207681365576103,0.7371083732091707,1.0,0.0028449502133712,0.2290184921763869,0.3755334281650071,0.0,0.2645803698435277,0.0,0.2475106685633001,0.4182076813655761,0.1635846372688477,0.1706970128022759,0.8207681365576103,0.0640113798008534,0.0512091038406827,0.0469416785206258,0.0170697012802275,0.0256045519203413,0.0483641536273115,0.9260312944523472,0.1522048364153627,0.3655761024182077,1.0,326.0,36.04836415362731,42.98098624908607,84.0,7.862212943632567,6.706785743480513,0.6813655761024182,17.0,31.0,4060.3,264.1896912521441,280.26154798376285,477.0,119.0,4491.0,1179.9203354297695,684.0964859167052,-17.0,284.0,6.364779874213838,38.22810045633658,0.7756813417190775,0.8134171907756813,27.0,222.0,106.58909853249477,32.220989274320864,0.3144654088050314,15.183246073,84.188034188,60.993302135694,10.95418766555665,0.2368972746331236,0.1949685534591195,0.060796645702306,0.1027253668763102,0.0943396226415094,0.0335429769392033,0.0419287211740041,0.0272536687631027,0.0230607966457023,0.0482180293501048,0.0314465408805031,0.0335429769392033,0.010482180293501,0.020964360587002,0.0062893081761006,0.0083857442348008,0.0125786163522012,0.0083857442348008,0.1740041928721174,0.090146750524109,0.0754716981132075,0.0335429769392033,0.0566037735849056,0.0314465408805031,0.0230607966457023,0.0167714884696016,0.0335429769392033,0.010482180293501,0.2767295597484276,0.0524109014675052,0.0817610062893081,0.0524109014675052,0.0524109014675052,0.0335429769392033,0.0440251572327044,0.0272536687631027,0.0293501048218029,0.0167714884696016
2021-04-04,0.5945945945945946,0.4250720461095101,0.3773584905660377,0.1138328530259366,0.4072463768115942,0.3888091822094691,0.3294964028776978,0.0774748923959827,0.45480631276901,0.4318507890961262,0.048600883652429996,0.5720461095100865,0.1137614678899082,0.4149855907780979,0.1646586345381526,0.4719424460431655,-0.1264367816091954,-0.5072,0.21875,-0.7228915662650602,0.3333333333333333,703.0,4.0,0.8207681365576103,0.7371083732091707,1.0,0.0028449502133712,0.2290184921763869,0.3755334281650071,0.0,0.2645803698435277,0.0,0.2475106685633001,0.4182076813655761,0.1635846372688477,0.1706970128022759,0.8207681365576103,0.0640113798008534,0.0512091038406827,0.0469416785206258,0.0170697012802275,0.0256045519203413,0.0483641536273115,0.9260312944523472,0.1522048364153627,0.3655761024182077,1.0,326.0,36.04836415362731,42.98098624908607,84.0,7.862212943632567,6.706785743480513,0.6813655761024182,17.0,31.0,4060.3,264.1896912521441,280.26154798376285,477.0,119.0,4491.0,1179.9203354297695,684.0964859167052,-17.0,284.0,6.364779874213838,38.22810045633658,0.7756813417190775,0.8134171907756813,27.0,222.0,106.58909853249477,32.220989274320864,0.3144654088050314,15.183246073,84.188034188,60.993302135694,10.95418766555665,0.2368972746331236,0.1949685534591195,0.060796645702306,0.1027253668763102,0.0943396226415094,0.0335429769392033,0.0419287211740041,0.0272536687631027,0.0230607966457023,0.0482180293501048,0.0314465408805031,0.0335429769392033,0.010482180293501,0.020964360587002,0.0062893081761006,0.0083857442348008,0.0125786163522012,0.0083857442348008,0.1740041928721174,0.090146750524109,0.0754716981132075,0.0335429769392033,0.0566037735849056,0.0314465408805031,0.0230607966457023,0.0167714884696016,0.0335429769392033,0.010482180293501,0.2767295597484276,0.0524109014675052,0.0817610062893081,0.0524109014675052,0.0524109014675052,0.0335429769392033,0.0440251572327044,0.0272536687631027,0.0293501048218029,0.0167714884696016
2021-04-05,0.5945945945945946,0.4250720461095101,0.3773584905660377,0.1138328530259366,0.4072463768115942,0.3888091822094691,0.3294964028776978,0.0774748923959827,0.45480631276901,0.4318507890961262,0.048600883652429996,0.5720461095100865,0.1137614678899082,0.4149855907780979,0.1646586345381526,0.4719424460431655,-0.1264367816091954,-0.5072,0.21875,-0.7228915662650602,0.3333333333333333,703.0,4.0,0.8207681365576103,0.7371083732091707,1.0,0.0028449502133712,0.2290184921763869,0.3755334281650071,0.0,0.2645803698435277,0.0,0.2475106685633001,0.4182076813655761,0.1635846372688477,0.1706970128022759,0.8207681365576103,0.0640113798008534,0.0512091038406827,0.0469416785206258,0.0170697012802275,0.0256045519203413,0.0483641536273115,0.9260312944523472,0.1522048364153627,0.3655761024182077,1.0,326.0,36.04836415362731,42.98098624908607,84.0,7.862212943632567,6.706785743480513,0.6813655761024182,17.0,31.0,4060.3,264.1896912521441,280.26154798376285,477.0,119.0,4491.0,1179.9203354297695,684.0964859167052,-17.0,284.0,6.364779874213838,38.22810045633658,0.7756813417190775,0.8134171907756813,27.0,222.0,106.58909853249477,32.220989274320864,0.3144654088050314,15.183246073,84.188034188,60.993302135694,10.95418766555665,0.2368972746331236,0.1949685534591195,0.060796645702306,0.1027253668763102,0.0943396226415094,0.0335429769392033,0.0419287211740041,0.0272536687631027,0.0230607966457023,0.0482180293501048,0.0314465408805031,0.0335429769392033,0.010482180293501,0.020964360587002,0.0062893081761006,0.0083857442348008,0.0125786163522012,0.0083857442348008,0.1740041928721174,0.090146750524109,0.0754716981132075,0.0335429769392033,0.0566037735849056,0.0314465408805031,0.0230607966457023,0.0167714884696016,0.0335429769392033,0.010482180293501,0.2767295597484276,0.0524109014675052,0.0817610062893081,0.0524109014675052,0.0524109014675052,0.0335429769392033,0.0440251572327044,0.0272536687631027,0.0293501048218029,0.0167714884696016
2021-04-06,0.6394557823129252,0.5,0.4355971896955503,0.1919291338582677,0.4667318982387475,0.4804305283757338,0.4115347018572825,0.1348973607038123,0.5039138943248532,0.5361328125,0.1445904954499494,0.64613880742913,0.1857707509881423,0.4598825831702544,0.2447129909365558,0.5377821393523062,-0.0608899297423887,-0.4257540603248261,0.2651356993736952,-0.6973684210526315,-1.0,1029.0,10.0,0.7259475218658892,0.7292640613476902,1.0,0.0019436345966958,0.227405247813411,0.4295432458697765,0.0,0.3595724003887269,0.0,0.2322643343051506,0.3974732750242954,0.1963070942662779,0.1739552964042759,0.7998056365403304,0.0923226433430515,0.0398445092322643,0.0437317784256559,0.0242954324586977,0.0349854227405247,0.1107871720116618,0.8542274052478134,0.1341107871720116,0.4003887269193392,1.0,322.0,29.187560738581148,27.67903870505,192.0,8.34805890227577,13.398686697147676,0.7259475218658892,15.0,26.05,1735.0,213.40479240806644,198.1525128313444,640.0,119.0,4491.0,1036.73125,619.8491029645919,-18.0,247.0,-1.821875,14.928189807842324,0.8765625,0.9,13.0,222.0,105.140625,31.99910365895466,0.340625,8.2802547771,83.193277311,59.535349759828385,10.818085255734964,0.2109375,0.1984375,0.0875,0.0671875,0.090625,0.0515625,0.0578125,0.040625,0.0265625,0.034375,0.0296875,0.0296875,0.0125,0.0171875,0.003125,0.009375,0.0046875,0.009375,0.171875,0.078125,0.0609375,0.0421875,0.0453125,0.0390625,0.0265625,0.0234375,0.01875,0.021875,0.340625,0.0703125,0.0828125,0.053125,0.034375,0.028125,0.03125,0.0234375,0.01875,0.021875
2021-04-07,0.6445086705202312,0.4864077669902912,0.4027777777777778,0.175146771037182,0.4946341463414634,0.4211035818005808,0.3924418604651162,0.0908212560386473,0.4922630560928433,0.4908034849951597,0.1082423038728897,0.6404275996112729,0.1607378129117259,0.4472410454985479,0.2550724637681159,0.4961240310077519,-0.1008583690987124,-0.468384074941452,0.25,-0.7525773195876289,0.5,1038.0,5.0,0.6705202312138728,0.6582448822804139,1.0,0.0,0.2273603082851637,0.4084778420038535,0.0,0.3439306358381503,0.0,0.2524084778420039,0.407514450867052,0.1685934489402697,0.1714836223506743,0.7832369942196532,0.0867052023121387,0.0674373795761079,0.0346820809248554,0.0279383429672447,0.0337186897880539,0.1078998073217726,0.8583815028901735,0.1368015414258188,0.38439306358381503,1.0,322.0,29.85645472061657,33.250453869095395,236.0,9.032608695652174,16.222065152479765,0.7090558766859345,14.0,22.33,1580.28,210.60819932049827,182.7539695653109,667.0,119.0,4491.0,1040.4212893553224,626.417226349982,-16.0,207.0,-1.4662668665667167,17.257195522565382,0.8995502248875562,0.856071964017991,14.0,222.0,102.95802098950523,31.591252652050446,0.3223388305847076,7.0351758794000006,78.991596639,59.04235129265875,10.269986140227557,0.2023988005997001,0.1799100449775112,0.1004497751124437,0.0689655172413793,0.1004497751124437,0.0389805097451274,0.0779610194902548,0.0284857571214392,0.0299850074962518,0.0284857571214392,0.0284857571214392,0.0284857571214392,0.0194902548725637,0.0209895052473763,0.0059970014992503,0.0104947526236881,0.0089955022488755,0.0074962518740629,0.1514242878560719,0.0599700149925037,0.0704647676161919,0.04047976011994,0.0494752623688155,0.0359820089955022,0.0389805097451274,0.0209895052473763,0.032983508245877,0.0194902548725637,0.3313343328335832,0.0749625187406296,0.0629685157421289,0.0569715142428785,0.0389805097451274,0.0344827586206896,0.0284857571214392,0.0269865067466266,0.0194902548725637,0.0239880059970015
2021-04-08,0.5867287543655413,0.4196009389671361,0.3422680412371134,0.1430246189917936,0.3975337639459776,0.3901869158878505,0.3389830508474576,0.0740524781341107,0.4500875656742557,0.4585764294049008,0.062126642771804,0.5450819672131147,0.1267942583732057,0.4015195791934541,0.2289377289377289,0.4736533957845433,-0.1423173803526448,-0.4621318373071528,0.1533816425120772,-0.7701863354037267,1.0,1718.0,4.0,0.6449359720605355,0.6737489508570468,1.0,0.0081490104772991,0.2223515715948777,0.4260768335273573,0.0005820721769499,0.3149010477299185,0.0,0.2665890570430733,0.3952270081490104,0.17986030267753195,0.1583236321303841,0.789871944121071,0.0750873108265424,0.0547147846332945,0.0512223515715948,0.029103608847497006,0.0366705471478463,0.0861466821885913,0.8771827706635623,0.1280558789289872,0.39988358556461,1.0,302.0,27.718859138533176,23.691858102311784,189.0,6.359447004608295,9.583396592007194,0.7578579743888242,13.0,22.33,3712.44,205.95675085324245,197.2429500404649,998.0,119.0,4491.0,1064.181362725451,625.376054708489,-17.0,219.0,0.0290581162324649,18.54004739440516,0.8496993987975952,0.8577154308617234,10.0,226.0,106.00801603206413,28.461167404409238,0.2945891783567134,6.3694267516,79.831932773,61.35184647393135,8.198111401168113,0.1983967935871743,0.1983967935871743,0.1092184368737475,0.0801603206412825,0.096192384769539,0.0380761523046092,0.0581162324649298,0.0310621242484969,0.0270541082164328,0.0400801603206412,0.0200400801603206,0.0290581162324649,0.0150300601202404,0.0150300601202404,0.0070140280561122,0.0100200400801603,0.003006012024048,0.0110220440881763,0.1683366733466934,0.0721442885771543,0.0711422845691382,0.0370741482965931,0.0531062124248497,0.0310621242484969,0.0240480961923847,0.0240480961923847,0.032064128256512996,0.0210420841683366,0.2975951903807615,0.0741482965931863,0.0741482965931863,0.0551102204408817,0.0450901803607214,0.0270541082164328,0.0310621242484969,0.0280561122244488,0.0230460921843687,0.0250501002004008
2021-04-09,0.5814569536423841,0.3974615898463594,0.3412698412698413,0.1136671177266576,0.3797722705961152,0.3659347970725216,0.3047238855622089,0.044000000000000004,0.4275265957446808,0.4494007989347536,0.0595802301963439,0.5237458193979934,0.0892857142857142,0.4081225033288948,0.156701030927835,0.4649766511007338,-0.189631650750341,-0.4922600619195046,0.186556927297668,-0.8043478260869565,0.0,1510.0,6.0,0.6350993377483444,0.7152322330426155,0.0,0.009933774834437,0.2033112582781457,0.4450331125827814,0.0,0.3079470198675497,4.0,0.2609271523178808,0.3841059602649007,0.1973509933774834,0.1576158940397351,0.795364238410596,0.0867549668874172,0.0562913907284768,0.03841059602649,0.0231788079470198,0.0271523178807947,0.08609271523178799,0.8867549668874172,0.1357615894039735,0.3854304635761589,1.0,307.0,29.318543046357608,29.1179109387762,92.0,6.2660393498716855,6.8747516619026925,0.7741721854304636,15.0,22.33,1900.0,213.5545548489666,176.03349529572716,903.0,119.0,4491.0,1082.486157253599,651.1089819720034,-17.0,143.0,0.1926910299003322,17.892896178635265,0.8405315614617941,0.8305647840531561,18.0,223.0,108.30897009966776,28.05001862254765,0.3133997785160576,11.464968153,79.831932773,62.26297961743849,7.865488784192808,0.2015503875968992,0.1694352159468438,0.1107419712070874,0.0908084163898117,0.0941306755260243,0.0398671096345514,0.0586932447397563,0.0365448504983388,0.0254706533776301,0.0332225913621262,0.0276854928017718,0.0299003322259136,0.0188261351052048,0.0221483942414175,0.0066445182724252,0.0077519379844961,0.0044296788482834,0.0088593576965669,0.1572535991140642,0.0708748615725359,0.0620155038759689,0.0420819490586932,0.044296788482835,0.044296788482835,0.0354374307862679,0.0221483942414175,0.0321151716500553,0.0188261351052048,0.3089700996677741,0.0653377630121816,0.0686600221483942,0.0498338870431893,0.0509413067552602,0.0265780730897009,0.0332225913621262,0.0354374307862679,0.0199335548172757,0.0177187153931339
2021-04-10,0.5998469778117828,0.4287913779830639,0.3632246376811594,0.1428571428571428,0.3975346687211094,0.3865030674846625,0.3312836279784781,0.07603686635944701,0.4496541122213682,0.4435917114351496,0.0546448087431694,0.5265588914549654,0.1343570057581574,0.4061538461538461,0.1457858769931662,0.4450422751729438,-0.1394148020654044,-0.4977000919963201,0.2288,-0.7947019867549668,0.0,1307.0,5.0,0.7314460596786534,0.7047951962940353,1.0,0.0053557765876052,0.2203519510328997,0.4085692425401683,0.0,0.314460596786534,5.0,0.2325937260902831,0.4032134659525631,0.1782708492731446,0.1859219586840091,0.7957153787299158,0.080336648814078,0.0604437643458301,0.0482019892884468,0.0153022188217291,0.0306044376434583,0.0680948737566947,0.9013006885998472,0.1652639632746748,0.3894414690130069,1.0,332.0,38.148431522570775,44.00310796037016,308.0,7.929591836734692,11.907806464133827,0.7498087222647284,24.0,0.46,2630.11,229.65570902394103,224.38127293610688,764.0,119.0,4491.0,1058.6164921465968,638.5680887533042,-17.0,210.0,3.350785340314136,24.39845056445177,0.7735602094240838,0.7722513089005235,17.0,222.0,106.93324607329843,30.0714656759971,0.2840314136125654,10.683760684,80.909090909,61.45650476365054,10.481443720805338,0.175392670157068,0.200261780104712,0.1060209424083769,0.0706806282722513,0.094240837696335,0.0458115183246073,0.0575916230366492,0.0405759162303664,0.0405759162303664,0.0353403141361256,0.0209424083769633,0.0274869109947644,0.0196335078534031,0.0196335078534031,0.0039267015706806,0.013089005235601999,0.0078534031413612,0.006544502617800999,0.1479057591623036,0.0732984293193717,0.0680628272251308,0.0366492146596858,0.0366492146596858,0.0327225130890052,0.0327225130890052,0.0235602094240837,0.0340314136125654,0.0235602094240837,0.30628272251308897,0.0759162303664921,0.0654450261780104,0.056282722513089,0.0392670157068062,0.0405759162303664,0.0235602094240837,0.0327225130890052,0.0261780104712041,0.0183246073298429
2021-04-11,0.5998469778117828,0.4287913779830639,0.3632246376811594,0.1428571428571428,0.3975346687211094,0.3865030674846625,0.3312836279784781,0.07603686635944701,0.4496541122213682,0.4435917114351496,0.0546448087431694,0.5265588914549654,0.1343570057581574,0.4061538461538461,0.1457858769931662,0.4450422751729438,-0.1394148020654044,-0.4977000919963201,0.2288,-0.7947019867549668,0.0,1307.0,5.0,0.7314460596786534,0.7047951962940353,1.0,0.0053557765876052,0.2203519510328997,0.4085692425401683,0.0,0.314460596786534,5.0,0.2325937260902831,0.4032134659525631,0.1782708492731446,0.1859219586840091,0.7957153787299158,0.080336648814078,0.0604437643458301,0.0482019892884468,0.0153022188217291,0.0306044376434583,0.0680948737566947,0.9013006885998472,0.1652639632746748,0.3894414690130069,1.0,332.0,38.148431522570775,44.00310796037016,308.0,7.929591836734692,11.907806464133827,0.7498087222647284,24.0,0.46,2630.11,229.65570902394103,224.38127293610688,764.0,119.0,4491.0,1058.6164921465968,638.5680887533042,-17.0,210.0,3.350785340314136,24.39845056445177,0.7735602094240838,0.7722513089005235,17.0,222.0,106.93324607329843,30.0714656759971,0.2840314136125654,10.683760684,80.909090909,61.45650476365054,10.481443720805338,0.175392670157068,0.200261780104712,0.1060209424083769,0.0706806282722513,0.094240837696335,0.0458115183246073,0.0575916230366492,0.0405759162303664,0.0405759162303664,0.0353403141361256,0.0209424083769633,0.0274869109947644,0.0196335078534031,0.0196335078534031,0.0039267015706806,0.013089005235601999,0.0078534031413612,0.006544502617800999,0.1479057591623036,0.0732984293193717,0.0680628272251308,0.0366492146596858,0.0366492146596858,0.0327225130890052,0.0327225130890052,0.0235602094240837,0.0340314136125654,0.0235602094240837,0.30628272251308897,0.0759162303664921,0.0654450261780104,0.056282722513089,0.0392670157068062,0.0405759162303664,0.0235602094240837,0.0327225130890052,0.0261780104712041,0.0183246073298429
2021-04-12,0.5998469778117828,0.4287913779830639,0.3632246376811594,0.1428571428571428,0.3975346687211094,0.3865030674846625,0.3312836279784781,0.07603686635944701,0.4496541122213682,0.4435917114351496,0.0546448087431694,0.5265588914549654,0.1343570057581574,0.4061538461538461,0.1457858769931662,0.4450422751729438,-0.1394148020654044,-0.4977000919963201,0.2288,-0.7947019867549668,0.0,1307.0,5.0,0.7314460596786534,0.7047951962940353,1.0,0.0053557765876052,0.2203519510328997,0.4085692425401683,0.0,0.314460596786534,5.0,0.2325937260902831,0.4032134659525631,0.1782708492731446,0.1859219586840091,0.7957153787299158,0.080336648814078,0.0604437643458301,0.0482019892884468,0.0153022188217291,0.0306044376434583,0.0680948737566947,0.9013006885998472,0.1652639632746748,0.3894414690130069,1.0,332.0,38.148431522570775,44.00310796037016,308.0,7.929591836734692,11.907806464133827,0.7498087222647284,24.0,0.46,2630.11,229.65570902394103,224.38127293610688,764.0,119.0,4491.0,1058.6164921465968,638.5680887533042,-17.0,210.0,3.350785340314136,24.39845056445177,0.7735602094240838,0.7722513089005235,17.0,222.0,106.93324607329843,30.0714656759971,0.2840314136125654,10.683760684,80.909090909,61.45650476365054,10.481443720805338,0.175392670157068,0.200261780104712,0.1060209424083769,0.0706806282722513,0.094240837696335,0.0458115183246073,0.0575916230366492,0.0405759162303664,0.0405759162303664,0.0353403141361256,0.0209424083769633,0.0274869109947644,0.0196335078534031,0.0196335078534031,0.0039267015706806,0.013089005235601999,0.0078534031413612,0.006544502617800999,0.1479057591623036,0.0732984293193717,0.0680628272251308,0.0366492146596858,0.0366492146596858,0.0327225130890052,0.0327225130890052,0.0235602094240837,0.0340314136125654,0.0235602094240837,0.30628272251308897,0.0759162303664921,0.0654450261780104,0.056282722513089,0.0392670157068062,0.0405759162303664,0.0235602094240837,0.0327225130890052,0.0261780104712041,0.0183246073298429
2021-04-13,0.6611950098489823,0.5191798941798942,0.4281124497991967,0.21756487025948104,0.4970218398411647,0.4966974900924703,0.4225444957152274,0.1231884057971014,0.5428759894459103,0.5488771466314399,0.1772665764546684,0.6508250825082508,0.1637931034482758,0.4858085808580858,0.2183235867446393,0.5370860927152318,-0.0627943485086342,-0.4733441033925686,0.2662162162162162,-0.6541353383458647,0.75,1523.0,5.0,0.6710439921208142,0.6645683887058585,1.0,0.0072225869993434,0.2921864740643466,0.4130006565988181,0.0,0.3768877216021011,3.0,0.2284963887065003,0.3834537097833224,0.2140512147078135,0.1739986868023637,0.7813525935653316,0.0919238345370978,0.0544977019041365,0.0446487196323046,0.0275771503611293,0.0433355219960604,0.1306631648063033,0.8260013131976363,0.1300065659881812,0.3933026920551543,1.0,325.0,29.26526592252133,28.751516357969532,245.0,10.168344007319305,19.579953134418357,0.7176625082074852,16.0,22.33,4740.0,198.95534883720933,201.7470787459864,756.0,119.0,4491.0,1063.4404761904761,626.1198754543556,-18.0,244.0,-0.8227513227513228,19.538932053663537,0.8849206349206349,0.8677248677248677,20.0,222.0,101.53306878306879,32.76203935789067,0.2923280423280423,15.151515152,77.251184834,57.68778265796424,11.83109669929225,0.1891534391534391,0.1891534391534391,0.08201058201058199,0.07804232804232801,0.08201058201058199,0.0582010582010582,0.0661375661375661,0.0357142857142857,0.0291005291005291,0.0423280423280423,0.0251322751322751,0.0277777777777777,0.0224867724867724,0.0238095238095238,0.0092592592592592,0.0092592592592592,0.0092592592592592,0.0079365079365079,0.11904761904761901,0.074074074074074,0.0674603174603174,0.0383597883597883,0.0462962962962962,0.0357142857142857,0.033068783068783,0.0291005291005291,0.0343915343915343,0.0251322751322751,0.32804232804232797,0.0674603174603174,0.0621693121693121,0.0806878306878306,0.0423280423280423,0.0343915343915343,0.0383597883597883,0.0277777777777777,0.0224867724867724,0.0198412698412698
2021-04-14,0.6197516262566529,0.4618593563766388,0.3989862418537291,0.1088516746411483,0.3760429082240762,0.4557338086749851,0.3726190476190476,0.0938799762329174,0.467222884386174,0.5151695419393219,0.145366444579043,0.465435041716329,0.1315359477124183,0.4625890736342042,0.1755424063116371,0.5163593099345628,-0.1622340425531915,-0.3870056497175141,0.1925754060324826,-0.6355555555555555,0.0,1691.0,4.0,0.693672383205204,0.6432730168913742,1.0,0.0035481963335304,0.2808988764044944,0.4068598462448256,0.0011827321111768,0.3518628030751035,3.0,0.2371377882909521,0.3897102306327616,0.20816085156712,0.1649911295091661,0.7865168539325843,0.0857480780603193,0.0603193376700177,0.0437610881135422,0.0236546422235363,0.0348905972797161,0.12004730928444696,0.8450620934358368,0.1318746303962152,0.4092253104671792,1.0,316.0,30.504142011834322,30.39941796798314,216.0,8.164086687306499,14.163349720590075,0.7640449438202247,15.0,22.33,1629.9,197.34330472103005,159.94499335805847,837.0,119.0,4491.0,1073.1350059737156,654.389413483178,-14.0,194.0,5.941457586618878,22.277558907727165,0.6678614097968937,0.7168458781362007,29.0,222.0,104.37514934289128,30.60041520003076,0.2150537634408602,18.47133758,77.251184834,59.399662608994035,9.890038338216538,0.1887694145758661,0.1792114695340501,0.0908004778972521,0.0955794504181601,0.0931899641577061,0.058542413381123,0.05615292712066902,0.040621266427717996,0.025089605734767,0.032258064516129,0.02389486260454,0.025089605734767,0.020310633213858998,0.021505376344086002,0.0035842293906809997,0.01194743130227,0.009557945041815999,0.0071684587813619985,0.1385902031063321,0.07765830346475501,0.07646356033452799,0.037037037037037,0.041816009557945004,0.033452807646356005,0.038231780167263994,0.025089605734767,0.029868578255675,0.026284348864994,0.3082437275985663,0.06690561529271201,0.072879330943847,0.07765830346475501,0.045400238948626,0.028673835125447997,0.033452807646356005,0.022700119474313,0.019115890083631997,0.020310633213858998
2021-04-15,0.6527777777777778,0.44027986006996506,0.4187041564792176,0.1921726041144004,0.4297893681043129,0.4665668662674651,0.3702042850024913,0.0881474103585657,0.486284289276808,0.5306733167082295,0.1216421692853522,0.5735,0.1559139784946236,0.4599599599599601,0.3085271317829457,0.525974025974026,-0.0880713489409141,-0.33729216152019004,0.2350710900473933,-0.8248587570621468,0.25,2016.0,3.0,0.6552579365079365,0.641572303239764,1.0,0.0099206349206349,0.2584325396825397,0.4072420634920635,0.0,0.3387896825396825,4.0,0.2470238095238095,0.4141865079365079,0.1944444444444444,0.144345238095238,0.7996031746031746,0.0818452380952381,0.0580357142857142,0.0421626984126984,0.0183531746031746,0.0327380952380952,0.0892857142857142,0.8779761904761905,0.1254960317460317,0.3844246031746032,1.0,315.0,30.896825396825395,28.67276259761044,215.0,7.013350286077559,14.282026633528217,0.7802579365079365,23.0,22.33,1739.86,200.38643369175628,156.91626422054898,1034.0,119.0,4491.0,1089.323984526112,628.2394017029384,-17.0,209.0,-0.3104448742746615,16.981093843089152,0.8307543520309478,0.7978723404255319,13.0,218.0,103.62572533849129,28.94605851725606,0.20212765957446802,8.125,79.620853081,59.88809363832984,10.163697656897137,0.1750483558994197,0.2001934235976789,0.0938104448742746,0.1083172147001934,0.0918762088974854,0.0560928433268858,0.0570599613152804,0.034816247582205,0.0183752417794971,0.0357833655705996,0.0203094777562862,0.0270793036750483,0.0164410058027079,0.0154738878143133,0.0058027079303675,0.0145067698259187,0.0077369439071566,0.0087040618955512,0.1740812379110251,0.0715667311411992,0.0667311411992263,0.0338491295938104,0.0512572533849129,0.0377176015473887,0.0309477756286266,0.023210831721470003,0.0270793036750483,0.0212765957446808,0.2843326885880077,0.0773694390715667,0.0657640232108317,0.0570599613152804,0.0396518375241779,0.0328820116054158,0.0338491295938104,0.0299806576402321,0.0193423597678916,0.0193423597678916
